"contract_id","stack_id","homology_dimension","k","method_pair_id","method_pair_label","seeds","median_adjusted_rand","minimum_adjusted_rand","maximum_adjusted_rand","outcome_label_state","biological_outcomes_computed","representation_label"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",2,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,-0.0107787658313126,-0.0136479954506682,0.263760827046662,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",3,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.026128435528894,0.00258780593626581,0.0661258342934888,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",4,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.0380894148743486,0.00112528949582416,0.10042461663978,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",5,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.045410137995977,0.0383772192483091,0.123032410759773,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",6,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.0516861185337769,0.0410340660083833,0.12058606249532,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",7,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.0671608815707557,0.0540456142255729,0.103006019832328,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",8,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.0581787822979088,0.0511498401411272,0.0727202067805025,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",9,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.0773629971184309,0.0622135830192323,0.091225705222141,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",10,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.0752584974265247,0.0658104721385445,0.0982306058239134,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",2,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.727938744880568,0.324339571467318,0.935924462419744,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",3,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.53834150897591,0.458151689127627,0.786597331304289,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",4,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.60543829300911,0.581995634724161,0.651269939722431,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",5,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.625153036194948,0.534009314867902,0.787068185089432,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",6,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.508101795432435,0.42037871038245,0.603212043428492,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",7,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.449486502899639,0.408230518828116,0.566128479984754,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",8,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.458397686540851,0.396306558767366,0.594443237610902,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",9,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.47427956141992,0.421277369908449,0.599838494344298,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",10,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.468417196138637,0.419742342316636,0.483568878148063,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",2,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.0121579171306228,-0.0120295991452655,0.0153080750095673,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",3,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.0178863315024977,0.00509451828527508,0.024390243902439,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",4,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.0261892535281038,0.0131572358317491,0.0444924258625692,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",5,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.0287024846189415,0.0058494087450729,0.0533323432387793,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",6,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.0438001750511967,0.0211782826338082,0.0564244504188771,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",7,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.0437685323559902,0.0084533272458055,0.0738149883230615,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",8,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.0388634879629652,-0.00107779266632877,0.0488172970001196,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",9,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.0362884559699205,-0.000147242897350161,0.0522964517361414,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",10,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.0286099564560202,0.0265736560655338,0.057155521546104,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",2,"diana_dissimilarity_v1__hclust_average_v1","DIANA vs Average linkage",5,0.0266102043221835,0.00618445270292693,0.0699361082976016,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",3,"diana_dissimilarity_v1__hclust_average_v1","DIANA vs Average linkage",5,0.697038988115779,0.129804718788453,0.768237170242322,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",4,"diana_dissimilarity_v1__hclust_average_v1","DIANA vs Average linkage",5,0.490220955495835,0.42509221978818,0.778711053921903,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",5,"diana_dissimilarity_v1__hclust_average_v1","DIANA vs Average linkage",5,0.709488251017519,0.3331299470769,0.739407066255434,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",6,"diana_dissimilarity_v1__hclust_average_v1","DIANA vs Average linkage",5,0.648325439391995,0.608201419271996,0.734225276480517,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",7,"diana_dissimilarity_v1__hclust_average_v1","DIANA vs Average linkage",5,0.598750921892566,0.575034982419231,0.734917735502765,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",8,"diana_dissimilarity_v1__hclust_average_v1","DIANA vs Average linkage",5,0.587673278592107,0.517948612249905,0.693692940738294,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",9,"diana_dissimilarity_v1__hclust_average_v1","DIANA vs Average linkage",5,0.489042651848161,0.408501208870187,0.660701152445191,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",10,"diana_dissimilarity_v1__hclust_average_v1","DIANA vs Average linkage",5,0.499369078533937,0.382236004316085,0.534191706142216,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",2,"diana_dissimilarity_v1__hclust_complete_v1","DIANA vs Complete linkage",5,0.59624059467947,0.307078387646122,0.967707299439696,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",3,"diana_dissimilarity_v1__hclust_complete_v1","DIANA vs Complete linkage",5,0.608856053919179,0.200846885002338,0.933123524783635,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",4,"diana_dissimilarity_v1__hclust_complete_v1","DIANA vs Complete linkage",5,0.650246497398624,0.459956485041425,0.909443685017191,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",5,"diana_dissimilarity_v1__hclust_complete_v1","DIANA vs Complete linkage",5,0.704136459435983,0.633063345652393,0.799472700470148,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",6,"diana_dissimilarity_v1__hclust_complete_v1","DIANA vs Complete linkage",5,0.653592592193264,0.57803582935019,0.785973184190985,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",7,"diana_dissimilarity_v1__hclust_complete_v1","DIANA vs Complete linkage",5,0.645675564995531,0.55363201067874,0.696457684191547,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",8,"diana_dissimilarity_v1__hclust_complete_v1","DIANA vs Complete linkage",5,0.562307361275905,0.514652592392858,0.684074886667292,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",9,"diana_dissimilarity_v1__hclust_complete_v1","DIANA vs Complete linkage",5,0.500408717128941,0.447666004220605,0.625847635891201,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",10,"diana_dissimilarity_v1__hclust_complete_v1","DIANA vs Complete linkage",5,0.509327769483287,0.430262226468711,0.670543563858554,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",2,"diana_dissimilarity_v1__pam_dissimilarity_v1","DIANA vs PAM (primary)",5,0.967707299439696,0.785218513214248,1,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",3,"diana_dissimilarity_v1__pam_dissimilarity_v1","DIANA vs PAM (primary)",5,0.365517434267122,0.269633694997942,0.471379978541701,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",4,"diana_dissimilarity_v1__pam_dissimilarity_v1","DIANA vs PAM (primary)",5,0.674258737558508,0.524164052004764,0.740882870139276,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",5,"diana_dissimilarity_v1__pam_dissimilarity_v1","DIANA vs PAM (primary)",5,0.597934771576525,0.494139253898807,0.781592258199975,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",6,"diana_dissimilarity_v1__pam_dissimilarity_v1","DIANA vs PAM (primary)",5,0.553657912021876,0.522031313895812,0.640306676613749,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",7,"diana_dissimilarity_v1__pam_dissimilarity_v1","DIANA vs PAM (primary)",5,0.568643091376407,0.490879685943416,0.704967805351019,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",8,"diana_dissimilarity_v1__pam_dissimilarity_v1","DIANA vs PAM (primary)",5,0.524995825414874,0.487169235773238,0.665505257390416,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",9,"diana_dissimilarity_v1__pam_dissimilarity_v1","DIANA vs PAM (primary)",5,0.507911668943788,0.439810590989609,0.617132087340042,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",10,"diana_dissimilarity_v1__pam_dissimilarity_v1","DIANA vs PAM (primary)",5,0.444555554470162,0.402914715873223,0.572891359449981,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",2,"diana_dissimilarity_v1__hclust_single_diagnostic_v1","DIANA vs Single linkage (diagnostic)",5,0.00222497534828461,-0.00522588905437529,0.00345607481385476,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",3,"diana_dissimilarity_v1__hclust_single_diagnostic_v1","DIANA vs Single linkage (diagnostic)",5,0.0200646132909736,-0.0136936628966651,0.0203906796925066,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",4,"diana_dissimilarity_v1__hclust_single_diagnostic_v1","DIANA vs Single linkage (diagnostic)",5,0.0304806319766317,0.0132314775129516,0.0439482484668225,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",5,"diana_dissimilarity_v1__hclust_single_diagnostic_v1","DIANA vs Single linkage (diagnostic)",5,0.0191815348777847,0.00587453662109411,0.0526952244180838,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",6,"diana_dissimilarity_v1__hclust_single_diagnostic_v1","DIANA vs Single linkage (diagnostic)",5,0.0330758609618501,0.0127310501641338,0.0467769634259057,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",7,"diana_dissimilarity_v1__hclust_single_diagnostic_v1","DIANA vs Single linkage (diagnostic)",5,0.0341246755594078,0.0147089377111932,0.0601615691469161,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",8,"diana_dissimilarity_v1__hclust_single_diagnostic_v1","DIANA vs Single linkage (diagnostic)",5,0.0398012570690897,0.00868851743079775,0.0486285253915459,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",9,"diana_dissimilarity_v1__hclust_single_diagnostic_v1","DIANA vs Single linkage (diagnostic)",5,0.0329060940281761,-0.00179547561673286,0.0480453987659436,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",10,"diana_dissimilarity_v1__hclust_single_diagnostic_v1","DIANA vs Single linkage (diagnostic)",5,0.0303215026819785,0.0205435521889729,0.055954354668097,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",2,"hclust_single_diagnostic_v1__pam_dissimilarity_v1","Single linkage (diagnostic) vs PAM (primary)",5,0.00222497534828461,-0.00558463305366344,0.00773431580047564,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",3,"hclust_single_diagnostic_v1__pam_dissimilarity_v1","Single linkage (diagnostic) vs PAM (primary)",5,0.00617650815448361,0.00185260463064663,0.0115645868319191,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",4,"hclust_single_diagnostic_v1__pam_dissimilarity_v1","Single linkage (diagnostic) vs PAM (primary)",5,0.00644777956518021,-0.00118474927679869,0.0183978512033749,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",5,"hclust_single_diagnostic_v1__pam_dissimilarity_v1","Single linkage (diagnostic) vs PAM (primary)",5,0.0157019563524175,-0.00219714387487455,0.0229003282511548,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",6,"hclust_single_diagnostic_v1__pam_dissimilarity_v1","Single linkage (diagnostic) vs PAM (primary)",5,0.00602560222892644,-0.00410479019217987,0.0189283467068792,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",7,"hclust_single_diagnostic_v1__pam_dissimilarity_v1","Single linkage (diagnostic) vs PAM (primary)",5,0.00857449088960343,-0.0047460291924513,0.0275376156357791,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",8,"hclust_single_diagnostic_v1__pam_dissimilarity_v1","Single linkage (diagnostic) vs PAM (primary)",5,0.0191081684229505,-0.00546648200530273,0.037062272172745,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",9,"hclust_single_diagnostic_v1__pam_dissimilarity_v1","Single linkage (diagnostic) vs PAM (primary)",5,0.0176550607439903,-0.0101180382785257,0.0319064874809719,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","existing_selectedfit_data_exact500","H1",10,"hclust_single_diagnostic_v1__pam_dissimilarity_v1","Single linkage (diagnostic) vs PAM (primary)",5,0.0111127430543455,-0.0119683809941211,0.0226770356918677,"closed",FALSE,"Historical selected-fit data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",2,"hclust_average_v1__hclust_complete_v1","Average linkage vs Complete linkage",5,0.799131884350852,0.0533252733729854,1,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",3,"hclust_average_v1__hclust_complete_v1","Average linkage vs Complete linkage",5,0.410020434672883,0.137630645476429,0.811126317978943,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",4,"hclust_average_v1__hclust_complete_v1","Average linkage vs Complete linkage",5,0.452876743016588,0.428771735652099,0.750703955374802,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",5,"hclust_average_v1__hclust_complete_v1","Average linkage vs Complete linkage",5,0.612675169984747,0.395727090972201,0.866352954436586,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",6,"hclust_average_v1__hclust_complete_v1","Average linkage vs Complete linkage",5,0.578819438283981,0.382836176409654,0.764221228690174,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",7,"hclust_average_v1__hclust_complete_v1","Average linkage vs Complete linkage",5,0.591591239857046,0.431400296584824,0.72215880109786,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",8,"hclust_average_v1__hclust_complete_v1","Average linkage vs Complete linkage",5,0.609646234780696,0.494820964794901,0.7299995540112,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",9,"hclust_average_v1__hclust_complete_v1","Average linkage vs Complete linkage",5,0.604232091102536,0.430405015956026,0.716192665047328,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",10,"hclust_average_v1__hclust_complete_v1","Average linkage vs Complete linkage",5,0.573695417918627,0.436188246927581,0.626288028852725,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",2,"hclust_average_v1__pam_dissimilarity_v1","Average linkage vs PAM (primary)",5,0.895147258090334,0.830216518307663,1,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",3,"hclust_average_v1__pam_dissimilarity_v1","Average linkage vs PAM (primary)",5,0.40705020142863,0.398178624911833,0.43837168893314,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",4,"hclust_average_v1__pam_dissimilarity_v1","Average linkage vs PAM (primary)",5,0.280653591385153,0.254226105902872,0.575796219345358,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",5,"hclust_average_v1__pam_dissimilarity_v1","Average linkage vs PAM (primary)",5,0.556446524946961,0.552666930541563,0.729624609582179,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",6,"hclust_average_v1__pam_dissimilarity_v1","Average linkage vs PAM (primary)",5,0.547214807689565,0.413190875229135,0.798547397299027,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",7,"hclust_average_v1__pam_dissimilarity_v1","Average linkage vs PAM (primary)",5,0.565558060319573,0.421505192583984,0.630277690326405,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",8,"hclust_average_v1__pam_dissimilarity_v1","Average linkage vs PAM (primary)",5,0.524859813084112,0.446746135145575,0.574861997293847,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",9,"hclust_average_v1__pam_dissimilarity_v1","Average linkage vs PAM (primary)",5,0.480230700969516,0.420424784655676,0.503438889938349,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",10,"hclust_average_v1__pam_dissimilarity_v1","Average linkage vs PAM (primary)",5,0.449165308249091,0.407117844013403,0.624813988019917,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",2,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.21213582202631,0.21213582202631,0.21213582202631,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",3,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.272172723900539,0.199038169975526,0.272721941323291,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",4,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.294004816157657,0.216166731289434,0.491323654221634,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",5,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.115727330409115,0.0967328854832194,0.488002645086123,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",6,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.134226025889516,0.0751816277684374,0.423216763923354,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",7,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.315930361913246,0.0631928037094815,0.452889030815418,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",8,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.29125122600482,0.0669326115487169,0.337166932532046,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",9,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.279575298812441,0.106737713744639,0.330726470264986,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",10,"hclust_average_v1__hclust_single_diagnostic_v1","Average linkage vs Single linkage (diagnostic)",5,0.261102247626828,0.102773321174687,0.322601828773146,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",2,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.895147258090334,0.0533252733729854,0.96584328413809,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",3,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.588648207381209,0.345887972786027,0.846137331449045,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",4,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.530461540116322,0.503896193413587,0.637323542494229,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",5,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.562829882147061,0.501083772891409,0.622285466959489,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",6,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.602525242628733,0.40038539320485,0.677820220027633,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",7,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.563222583695013,0.499964736040068,0.587594492346207,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",8,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.512938835957929,0.432295433775913,0.675506310136383,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",9,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.559531851920627,0.433798045011327,0.736293518399897,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",10,"hclust_complete_v1__pam_dissimilarity_v1","Complete linkage vs PAM (primary)",5,0.476361340446896,0.42998969172833,0.688034339524601,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",2,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.149565762122582,-0.0171070230364379,0.21213582202631,"closed",FALSE,"All-QC SCT data"
"mv10g_method_agreement_summary_v1","allqc_data_exact500","H0",3,"hclust_complete_v1__hclust_single_diagnostic_v1","Complete linkage vs Single linkage (diagnostic)",5,0.131786058810011,0.0450738438145509,0.220582166475487,"closed",FALSE,"All-QC SCT data"
