"stack_id","homology_dimension","method_id","metric_id","left_mean","right_mean","left_endpoint","right_endpoint","contrast_axis","descriptive_difference","inference_performed","causal_interpretation_allowed"
"allqc_data_exact500","H1","pam_dissimilarity_v1","normalized_mutual_information_max",0.251055089793054,0.240544016238027,"primary90_study","full124_study","population_restriction",0.010511073555027,FALSE,FALSE
"allqc_residual_exact500","H0","diana_dissimilarity_v1","adjusted_rand_index",0.0999044851565686,0.0620702972028545,"primary90_study","full124_study","population_restriction",0.0378341879537141,FALSE,FALSE
"allqc_residual_exact500","H0","diana_dissimilarity_v1","normalized_mutual_information_max",0.155783996542659,0.13614265795272,"primary90_study","full124_study","population_restriction",0.019641338589939,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_average_v1","adjusted_rand_index",0.0996976465893379,0.0576927592712801,"primary90_study","full124_study","population_restriction",0.0420048873180578,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_average_v1","normalized_mutual_information_max",0.163343086802956,0.137273525240713,"primary90_study","full124_study","population_restriction",0.026069561562243,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_complete_v1","adjusted_rand_index",0.0841135337983199,0.063893475629926,"primary90_study","full124_study","population_restriction",0.0202200581683939,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_complete_v1","normalized_mutual_information_max",0.155475981077062,0.144116277369033,"primary90_study","full124_study","population_restriction",0.011359703708029,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_single_diagnostic_v1","adjusted_rand_index",0.00213714288931351,0.001216301499888,"primary90_study","full124_study","population_restriction",0.00092084138942551,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0144648604656848,0.0108137112986197,"primary90_study","full124_study","population_restriction",0.0036511491670651,FALSE,FALSE
"allqc_residual_exact500","H0","pam_dissimilarity_v1","adjusted_rand_index",0.0987906988721958,0.0608807096572773,"primary90_study","full124_study","population_restriction",0.0379099892149185,FALSE,FALSE
"allqc_residual_exact500","H0","pam_dissimilarity_v1","normalized_mutual_information_max",0.155311329545203,0.131960215444627,"primary90_study","full124_study","population_restriction",0.023351114100576,FALSE,FALSE
"allqc_residual_exact500","H1","diana_dissimilarity_v1","adjusted_rand_index",0.059075420900397,0.0759163816077085,"primary90_study","full124_study","population_restriction",-0.0168409607073115,FALSE,FALSE
"allqc_residual_exact500","H1","diana_dissimilarity_v1","normalized_mutual_information_max",0.197380066237499,0.206863076427505,"primary90_study","full124_study","population_restriction",-0.009483010190006,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_average_v1","adjusted_rand_index",0.0968764457365093,0.0773949819356245,"primary90_study","full124_study","population_restriction",0.0194814638008848,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_average_v1","normalized_mutual_information_max",0.170233670693062,0.166028954830767,"primary90_study","full124_study","population_restriction",0.00420471586229501,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_complete_v1","adjusted_rand_index",0.154307965940892,0.123569437014346,"primary90_study","full124_study","population_restriction",0.030738528926546,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_complete_v1","normalized_mutual_information_max",0.252462723809844,0.238728980907829,"primary90_study","full124_study","population_restriction",0.013733742902015,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_single_diagnostic_v1","adjusted_rand_index",0.00571857972590334,0.0031916976154538,"primary90_study","full124_study","population_restriction",0.00252688211044954,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0319365566555808,0.0238448352438736,"primary90_study","full124_study","population_restriction",0.0080917214117072,FALSE,FALSE
"allqc_residual_exact500","H1","pam_dissimilarity_v1","adjusted_rand_index",0.197064739281094,0.145932251172501,"primary90_study","full124_study","population_restriction",0.051132488108593,FALSE,FALSE
"allqc_residual_exact500","H1","pam_dissimilarity_v1","normalized_mutual_information_max",0.269623523461203,0.253745921274996,"primary90_study","full124_study","population_restriction",0.015877602186207,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","adjusted_rand_index",0.105436391918045,0.0627432368823666,"primary90_study","full124_study","population_restriction",0.0426931550356784,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","normalized_mutual_information_max",0.163114092850843,0.140591293173062,"primary90_study","full124_study","population_restriction",0.022522799677781,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_average_v1","adjusted_rand_index",0.10371277331586,0.0602195175557168,"primary90_study","full124_study","population_restriction",0.0434932557601432,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_average_v1","normalized_mutual_information_max",0.166496635217342,0.140413256058742,"primary90_study","full124_study","population_restriction",0.0260833791586,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_complete_v1","adjusted_rand_index",0.100673357560344,0.0599266009628595,"primary90_study","full124_study","population_restriction",0.0407467565974845,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_complete_v1","normalized_mutual_information_max",0.162714602405907,0.138321995943541,"primary90_study","full124_study","population_restriction",0.024392606462366,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","adjusted_rand_index",0.0129472973887245,0.00709374886690932,"primary90_study","full124_study","population_restriction",0.00585354852181518,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0507344806868434,0.0381940509388698,"primary90_study","full124_study","population_restriction",0.0125404297479736,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","adjusted_rand_index",0.10438052851454,0.0630932724248119,"primary90_study","full124_study","population_restriction",0.0412872560897281,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","normalized_mutual_information_max",0.161034756670422,0.140310677610376,"primary90_study","full124_study","population_restriction",0.020724079060046,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","adjusted_rand_index",0.0630130794398574,0.0627215127296199,"primary90_study","full124_study","population_restriction",0.000291566710237501,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","normalized_mutual_information_max",0.203959109130745,0.179120052603235,"primary90_study","full124_study","population_restriction",0.02483905652751,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_average_v1","adjusted_rand_index",0.101318225852271,0.0753913131610832,"primary90_study","full124_study","population_restriction",0.0259269126911878,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_average_v1","normalized_mutual_information_max",0.207230638305496,0.182692281476933,"primary90_study","full124_study","population_restriction",0.024538356828563,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_complete_v1","adjusted_rand_index",0.0854886224784415,0.0728829697499244,"primary90_study","full124_study","population_restriction",0.0126056527285171,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_complete_v1","normalized_mutual_information_max",0.206032609663953,0.189624934510895,"primary90_study","full124_study","population_restriction",0.016407675153058,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","adjusted_rand_index",0.00169185104273885,0.00235659354262439,"primary90_study","full124_study","population_restriction",-0.00066474249988554,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.013251557255046,0.0177435764391493,"primary90_study","full124_study","population_restriction",-0.0044920191841033,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","adjusted_rand_index",0.147019084569322,0.119982932879832,"primary90_study","full124_study","population_restriction",0.02703615168949,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","normalized_mutual_information_max",0.250725037107709,0.237305064260409,"primary90_study","full124_study","population_restriction",0.0134199728473,FALSE,FALSE
