"stack_id","homology_dimension","method_id","metric_id","left_mean","right_mean","left_endpoint","right_endpoint","contrast_axis","descriptive_difference","inference_performed","causal_interpretation_allowed"
"existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","normalized_mutual_information_max",0.0503792357624231,0.163156788750375,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.112777552987952,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_average_v1","adjusted_rand_index",0.0492462567928747,0.0729634874385531,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0237172306456784,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_average_v1","normalized_mutual_information_max",0.0508617668577664,0.152333544533591,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.101471777675825,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_complete_v1","adjusted_rand_index",0.0882450951596019,0.0833264410436149,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",0.00491865411598699,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_complete_v1","normalized_mutual_information_max",0.0748014871634291,0.175216987216771,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.100415500053342,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","adjusted_rand_index",0.172018556617015,0.00557885602673451,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",0.166439700590281,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.105881005442799,0.0212870456394428,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",0.0845939598033562,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","adjusted_rand_index",0.014802347619028,0.111747706502212,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.096945358883184,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","normalized_mutual_information_max",0.0529701580440456,0.206849702486827,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.153879544442781,FALSE,FALSE
"allqc_data_exact500","H0","diana_dissimilarity_v1","adjusted_rand_index",-0.0564445931509196,0.0627432368823666,"full124_approach","full124_study","confounded_proxy_minus_study",-0.119187830033286,FALSE,FALSE
"allqc_data_exact500","H0","diana_dissimilarity_v1","normalized_mutual_information_max",0.0237451326036112,0.140591293173062,"full124_approach","full124_study","confounded_proxy_minus_study",-0.116846160569451,FALSE,FALSE
"allqc_data_exact500","H0","hclust_average_v1","adjusted_rand_index",-0.0578946058973475,0.0602195175557168,"full124_approach","full124_study","confounded_proxy_minus_study",-0.118114123453064,FALSE,FALSE
