"contract_id","group_id","fold_id","held_out_study","seed","method_id","query_sample_id","query_tissue","training_samples","first_same_tissue_sample_id","first_same_tissue_rank","reciprocal_rank","nearest_sample_id","nearest_tissue","one_nn_correct","endpoint_status","labels_opened_after_prediction_lock","upstream_refit","reranked_after_label_open","method_selection_executed","outcomes_computed"
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805252","bone marrow",65,"SRA621638_SRS2610283",5,0.2,"SRA716608_SRS3391630","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805253","bone marrow",65,"SRA621638_SRS2610283",2,0.5,"SRA716608_SRS3391630","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805254","bone marrow",65,"SRA621638_SRS2610283",5,0.2,"SRA716608_SRS3391629","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805255","bone marrow",65,"SRA621638_SRS2610285",8,0.125,"SRA826293_SRS4181126","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805256","bone marrow",65,"SRA621638_SRS2610283",2,0.5,"SRA716608_SRS3391629","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805257","bone marrow",65,"SRA740174_SRS3548782",6,0.166666666666667,"SRA826293_SRS4181130","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805258","bone marrow",65,"SRA621638_SRS2610283",14,0.0714285714285714,"SRA749327_SRS3693911","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805259","bone marrow",65,"SRA621638_SRS2610283",9,0.111111111111111,"SRA749327_SRS3693911","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805260","bone marrow",65,"SRA621638_SRS2610283",8,0.125,"SRA784242_SRS3822686","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805261","bone marrow",65,"SRA621638_SRS2610283",8,0.125,"SRA716608_SRS3391629","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805262","bone marrow",65,"SRA740174_SRS3548783",28,0.0357142857142857,"SRA667709_SRS3065429","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805263","bone marrow",65,"SRA621638_SRS2610283",2,0.5,"SRA716608_SRS3391630","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805264","bone marrow",65,"SRA621638_SRS2610285",20,0.05,"SRA749327_SRS3693911","pbmc",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805265","bone marrow",65,"SRA621638_SRS2610285",15,0.0666666666666667,"SRA826293_SRS4181126","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805266","bone marrow",65,"SRA740174_SRS3548780",7,0.142857142857143,"SRA716608_SRS3391629","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805267","bone marrow",65,"SRA621638_SRS2610283",6,0.166666666666667,"SRA784242_SRS3822686","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805268","bone marrow",65,"SRA740174_SRS3548780",6,0.166666666666667,"SRA716608_SRS3391629","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fbed6ad04f8243313ed439ecb5f29ddd43326a478d9b60fb21ff84be70b6ebf1","large_loso_v1:SRA779509","SRA779509",20260807,"fusion_gene_weight_075","SRA779509_SRS3805269","bone marrow",65,"SRA621638_SRS2610283",2,0.5,"SRA716608_SRS3391630","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2b10e2be129d09113bb6c23c209180089b1bd0f3ac7e6ffc536079bc415a339a","large_loso_v1:SRA703206","SRA703206",20260807,"fusion_gene_weight_075","SRA703206_SRS3296611","colon",86,"SRA728025_SRS3454421",45,0.0222222222222222,"SRA779509_SRS3805254","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2b10e2be129d09113bb6c23c209180089b1bd0f3ac7e6ffc536079bc415a339a","large_loso_v1:SRA703206","SRA703206",20260807,"fusion_gene_weight_075","SRA703206_SRS3296612","colon",86,"SRA728025_SRS3454428",53,0.0188679245283019,"SRA826293_SRS4181129","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2b10e2be129d09113bb6c23c209180089b1bd0f3ac7e6ffc536079bc415a339a","large_loso_v1:SRA703206","SRA703206",20260807,"fusion_gene_weight_075","SRA703206_SRS3296613","colon",86,"SRA728025_SRS3454426",33,0.0303030303030303,"SRA740174_SRS3548780","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2b10e2be129d09113bb6c23c209180089b1bd0f3ac7e6ffc536079bc415a339a","large_loso_v1:SRA703206","SRA703206",20260807,"fusion_gene_weight_075","SRA703206_SRS3296614","colon",86,"SRA728025_SRS3454426",32,0.03125,"SRA740174_SRS3548780","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:adc0117d4c99bc1eb26bbec46d2d7790b200f9d4b3f46b85da022e89cae1fdad","large_loso_v1:SRA728025","SRA728025",20260807,"fusion_gene_weight_075","SRA728025_SRS3454421","colon",81,"SRA703206_SRS3296611",23,0.0434782608695652,"SRA667709_SRS3065426","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:adc0117d4c99bc1eb26bbec46d2d7790b200f9d4b3f46b85da022e89cae1fdad","large_loso_v1:SRA728025","SRA728025",20260807,"fusion_gene_weight_075","SRA728025_SRS3454422","colon",81,"SRA703206_SRS3296611",27,0.037037037037037,"SRA667709_SRS3065428","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:adc0117d4c99bc1eb26bbec46d2d7790b200f9d4b3f46b85da022e89cae1fdad","large_loso_v1:SRA728025","SRA728025",20260807,"fusion_gene_weight_075","SRA728025_SRS3454423","colon",81,"SRA703206_SRS3296611",27,0.037037037037037,"SRA667709_SRS3065428","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:adc0117d4c99bc1eb26bbec46d2d7790b200f9d4b3f46b85da022e89cae1fdad","large_loso_v1:SRA728025","SRA728025",20260807,"fusion_gene_weight_075","SRA728025_SRS3454424","colon",81,"SRA703206_SRS3296611",27,0.037037037037037,"SRA716608_SRS3391632","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:adc0117d4c99bc1eb26bbec46d2d7790b200f9d4b3f46b85da022e89cae1fdad","large_loso_v1:SRA728025","SRA728025",20260807,"fusion_gene_weight_075","SRA728025_SRS3454425","colon",81,"SRA703206_SRS3296611",21,0.0476190476190476,"SRA667709_SRS3065426","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:adc0117d4c99bc1eb26bbec46d2d7790b200f9d4b3f46b85da022e89cae1fdad","large_loso_v1:SRA728025","SRA728025",20260807,"fusion_gene_weight_075","SRA728025_SRS3454426","colon",81,"SRA703206_SRS3296611",21,0.0476190476190476,"SRA667709_SRS3065426","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:adc0117d4c99bc1eb26bbec46d2d7790b200f9d4b3f46b85da022e89cae1fdad","large_loso_v1:SRA728025","SRA728025",20260807,"fusion_gene_weight_075","SRA728025_SRS3454427","colon",81,"SRA703206_SRS3296611",22,0.0454545454545455,"SRA667709_SRS3065426","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:adc0117d4c99bc1eb26bbec46d2d7790b200f9d4b3f46b85da022e89cae1fdad","large_loso_v1:SRA728025","SRA728025",20260807,"fusion_gene_weight_075","SRA728025_SRS3454428","colon",81,"SRA703206_SRS3296611",19,0.0526315789473684,"SRA740174_SRS3548781","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:adc0117d4c99bc1eb26bbec46d2d7790b200f9d4b3f46b85da022e89cae1fdad","large_loso_v1:SRA728025","SRA728025",20260807,"fusion_gene_weight_075","SRA728025_SRS3454430","colon",81,"SRA703206_SRS3296611",25,0.04,"SRA667709_SRS3065426","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:bc2aeeeec6ce6575b33720400a79676dfa60324239fa9519cbb499dfbbb17d19","large_loso_v1:SRA716608","SRA716608",20260807,"fusion_gene_weight_075","SRA716608_SRS3391629","liver",85,"SRA760933_SRS3693061",32,0.03125,"SRA779509_SRS3805254","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:bc2aeeeec6ce6575b33720400a79676dfa60324239fa9519cbb499dfbbb17d19","large_loso_v1:SRA716608","SRA716608",20260807,"fusion_gene_weight_075","SRA716608_SRS3391630","liver",85,"SRA760933_SRS3693061",52,0.0192307692307692,"SRA779509_SRS3805252","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:bc2aeeeec6ce6575b33720400a79676dfa60324239fa9519cbb499dfbbb17d19","large_loso_v1:SRA716608","SRA716608",20260807,"fusion_gene_weight_075","SRA716608_SRS3391631","liver",85,"SRA760933_SRS3693061",21,0.0476190476190476,"SRA645804_SRS2823405","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:bc2aeeeec6ce6575b33720400a79676dfa60324239fa9519cbb499dfbbb17d19","large_loso_v1:SRA716608","SRA716608",20260807,"fusion_gene_weight_075","SRA716608_SRS3391632","liver",85,"SRA760933_SRS3693061",22,0.0454545454545455,"SRA728025_SRS3454428","colon",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:bc2aeeeec6ce6575b33720400a79676dfa60324239fa9519cbb499dfbbb17d19","large_loso_v1:SRA716608","SRA716608",20260807,"fusion_gene_weight_075","SRA716608_SRS3391633","liver",85,"SRA760933_SRS3693061",54,0.0185185185185185,"SRA826293_SRS4181124","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2c7ae95143a51c4c9f8893b45cff8f90ddf1ce6b61589a80a9d1638fe6c7ba56","large_loso_v1:SRA760933","SRA760933",20260807,"fusion_gene_weight_075","SRA760933_SRS3693061","liver",89,"SRA716608_SRS3391631",8,0.125,"SRA645804_SRS2823404","testis",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:14fb892565d0e046e4f9b8d2c6d6b9d9c24776387fbb25b43a88653832bd6895","large_loso_v1:SRA550660","SRA550660",20260807,"fusion_gene_weight_075","SRA550660_SRS2089635","pbmc",85,"SRA749327_SRS3693912",1,1,"SRA749327_SRS3693912","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:14fb892565d0e046e4f9b8d2c6d6b9d9c24776387fbb25b43a88653832bd6895","large_loso_v1:SRA550660","SRA550660",20260807,"fusion_gene_weight_075","SRA550660_SRS2089636","pbmc",85,"SRA749327_SRS3693912",1,1,"SRA749327_SRS3693912","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:14fb892565d0e046e4f9b8d2c6d6b9d9c24776387fbb25b43a88653832bd6895","large_loso_v1:SRA550660","SRA550660",20260807,"fusion_gene_weight_075","SRA550660_SRS2089637","pbmc",85,"SRA749327_SRS3693913",1,1,"SRA749327_SRS3693913","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:14fb892565d0e046e4f9b8d2c6d6b9d9c24776387fbb25b43a88653832bd6895","large_loso_v1:SRA550660","SRA550660",20260807,"fusion_gene_weight_075","SRA550660_SRS2089638","pbmc",85,"SRA749327_SRS3693912",1,1,"SRA749327_SRS3693912","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:14fb892565d0e046e4f9b8d2c6d6b9d9c24776387fbb25b43a88653832bd6895","large_loso_v1:SRA550660","SRA550660",20260807,"fusion_gene_weight_075","SRA550660_SRS2089639","pbmc",85,"SRA749327_SRS3693913",1,1,"SRA749327_SRS3693913","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:4f83938581758419ed8209945da5f962fafc84b0bf214808921e5c05521082b0","large_loso_v1:SRA628554","SRA628554",20260807,"fusion_gene_weight_075","SRA628554_SRS2664364","pbmc",88,"SRA550660_SRS2089638",1,1,"SRA550660_SRS2089638","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:4f83938581758419ed8209945da5f962fafc84b0bf214808921e5c05521082b0","large_loso_v1:SRA628554","SRA628554",20260807,"fusion_gene_weight_075","SRA628554_SRS2664365","pbmc",88,"SRA550660_SRS2089638",1,1,"SRA550660_SRS2089638","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:69e42b6be65a64765dce79348978f0d1ec6514d290d628388ebf976e93e46e18","large_loso_v1:SRA713577","SRA713577",20260807,"fusion_gene_weight_075","SRA713577_SRS3363004","pbmc",89,"SRA749327_SRS3693913",1,1,"SRA749327_SRS3693913","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2734ab2f32b3459bc66508c10d7583fac02ce0425b342d73efe7f3f4f4b4aa68","large_loso_v1:SRA749327","SRA749327",20260807,"fusion_gene_weight_075","SRA749327_SRS3693910","pbmc",86,"SRA550660_SRS2089639",1,1,"SRA550660_SRS2089639","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2734ab2f32b3459bc66508c10d7583fac02ce0425b342d73efe7f3f4f4b4aa68","large_loso_v1:SRA749327","SRA749327",20260807,"fusion_gene_weight_075","SRA749327_SRS3693911","pbmc",86,"SRA713577_SRS3363004",3,0.333333333333333,"SRA779509_SRS3805259","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2734ab2f32b3459bc66508c10d7583fac02ce0425b342d73efe7f3f4f4b4aa68","large_loso_v1:SRA749327","SRA749327",20260807,"fusion_gene_weight_075","SRA749327_SRS3693912","pbmc",86,"SRA550660_SRS2089635",1,1,"SRA550660_SRS2089635","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:2734ab2f32b3459bc66508c10d7583fac02ce0425b342d73efe7f3f4f4b4aa68","large_loso_v1:SRA749327","SRA749327",20260807,"fusion_gene_weight_075","SRA749327_SRS3693913","pbmc",86,"SRA550660_SRS2089639",1,1,"SRA550660_SRS2089639","pbmc",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"fusion_gene_weight_075","SRA645804_SRS2823404","testis",80,"SRA826293_SRS4181127",6,0.166666666666667,"SRA716608_SRS3391629","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"fusion_gene_weight_075","SRA645804_SRS2823405","testis",80,"SRA826293_SRS4181127",6,0.166666666666667,"SRA716608_SRS3391629","liver",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"fusion_gene_weight_075","SRA645804_SRS2823406","testis",80,"SRA826293_SRS4181127",3,0.333333333333333,"SRA779509_SRS3805254","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"fusion_gene_weight_075","SRA645804_SRS2823407","testis",80,"SRA667709_SRS3065429",1,1,"SRA667709_SRS3065429","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"fusion_gene_weight_075","SRA645804_SRS2823408","testis",80,"SRA667709_SRS3065428",1,1,"SRA667709_SRS3065428","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"fusion_gene_weight_075","SRA645804_SRS2823409","testis",80,"SRA667709_SRS3065430",1,1,"SRA667709_SRS3065430","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"fusion_gene_weight_075","SRA645804_SRS2823410","testis",80,"SRA667709_SRS3065428",1,1,"SRA667709_SRS3065428","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"fusion_gene_weight_075","SRA645804_SRS2823411","testis",80,"SRA667709_SRS3065428",1,1,"SRA667709_SRS3065428","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"fusion_gene_weight_075","SRA645804_SRS2823412","testis",80,"SRA667709_SRS3065428",1,1,"SRA667709_SRS3065428","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:92c24466932dbbdc2c20c1f18664eb2ed4b07f5c013dfdeee20ed9381a6fcdd3","large_loso_v1:SRA645804","SRA645804",20260807,"fusion_gene_weight_075","SRA645804_SRS3572594","testis",80,"SRA667709_SRS3065428",1,1,"SRA667709_SRS3065428","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"fusion_gene_weight_075","SRA667709_SRS3065426","testis",84,"SRA645804_SRS2823409",1,1,"SRA645804_SRS2823409","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"fusion_gene_weight_075","SRA667709_SRS3065427","testis",84,"SRA645804_SRS2823409",1,1,"SRA645804_SRS2823409","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"fusion_gene_weight_075","SRA667709_SRS3065428","testis",84,"SRA645804_SRS2823409",1,1,"SRA645804_SRS2823409","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"fusion_gene_weight_075","SRA667709_SRS3065429","testis",84,"SRA645804_SRS2823409",1,1,"SRA645804_SRS2823409","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"fusion_gene_weight_075","SRA667709_SRS3065430","testis",84,"SRA645804_SRS2823409",1,1,"SRA645804_SRS2823409","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:f626f7a23c0da9442869073a8d1578ff762ca365755279f9d24c91fa42f02744","large_loso_v1:SRA667709","SRA667709",20260807,"fusion_gene_weight_075","SRA667709_SRS3065431","testis",84,"SRA645804_SRS2823409",1,1,"SRA645804_SRS2823409","testis",TRUE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fd89439b152e8788780776a6f491f20ad5cc8e695711224d8309ad92615d4f61","large_loso_v1:SRA784242","SRA784242",20260807,"fusion_gene_weight_075","SRA784242_SRS3822680","testis",86,"SRA826293_SRS4181129",8,0.125,"SRA779509_SRS3805252","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fd89439b152e8788780776a6f491f20ad5cc8e695711224d8309ad92615d4f61","large_loso_v1:SRA784242","SRA784242",20260807,"fusion_gene_weight_075","SRA784242_SRS3822682","testis",86,"SRA645804_SRS2823404",22,0.0454545454545455,"SRA779509_SRS3805252","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
"mv06h_query_method_outcome_v1","mv06f_group_v1:fd89439b152e8788780776a6f491f20ad5cc8e695711224d8309ad92615d4f61","large_loso_v1:SRA784242","SRA784242",20260807,"fusion_gene_weight_075","SRA784242_SRS3822683","testis",86,"SRA826293_SRS4181129",17,0.0588235294117647,"SRA779509_SRS3805252","bone marrow",FALSE,"estimable",TRUE,FALSE,FALSE,FALSE,TRUE
