"contract_id","stratum_id","first_sample_id","second_sample_id","cell_H0","cell_H1","gene_H0","gene_H1","cell_composite","gene_composite","equal_weight_fusion","cell_H0_contribution","cell_H1_contribution","gene_H0_contribution","gene_H1_contribution"
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279688","SRA742961_SRS3565203",0.750412704655082,1.25061022976977,1.45994210962321,1.63698571811288,1.00051146721242,1.54846391386805,1.27448769054023,0.18760317616377,0.312652557442442,0.364985527405802,0.409246429528221
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279688","SRA749327_SRS3693910",0.603315013746483,0.404835306780039,0.883775375469012,0.532000479782478,0.504075160263261,0.707887927625745,0.605981543944503,0.150828753436621,0.10120882669501,0.220943843867253,0.133000119945619
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279688","SRA779509_SRS3805254",0.653469135733629,0.563009896184532,0.996283042458215,0.362685276573645,0.608239515959081,0.67948415951593,0.643861837737505,0.163367283933407,0.140752474046133,0.249070760614554,0.0906713191434114
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA701877_SRS3279688","SRA850958_SRS4386111",0.441743428427112,0.599657370219046,0.829940598774738,1,0.520700399323079,0.914970299387369,0.717835349355224,0.110435857106778,0.149914342554762,0.207485149693684,0.25
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA716608_SRS3391629","SRA728025_SRS3454425",1.75009766443298,1.38135393687234,2.73374700531535,1.65190193485335,1.56572580065266,2.19282447008435,1.8792751353685,0.437524416108245,0.345338484218085,0.683436751328836,0.412975483713338
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA716608_SRS3391629","SRA742961_SRS3565197",1.38722294805547,1.14842664567753,2.31245108763886,1.62860790657171,1.2678247968665,1.97052949710529,1.61917714698589,0.346805737013867,0.287106661419383,0.578112771909716,0.407151976642929
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA716608_SRS3391629","SRA742961_SRS3565203",1.44572260209616,1.18711328867809,3.2073478732464,1.96925691630344,1.31641794538713,2.58830239477492,1.95236017008102,0.361430650524041,0.296778322169523,0.801836968311599,0.49231422907586
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA716608_SRS3391629","SRA749327_SRS3693910",1.35524421666822,0.330265924378578,2.55411615337193,1.50842211519571,0.842755070523399,2.03126913428382,1.43701210240361,0.338811054167055,0.0825664810946446,0.638529038342983,0.377105528798928
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA716608_SRS3391629","SRA779509_SRS3805254",0.796868924315555,0.572002364670926,2.50383395562687,1.29143710767859,0.684435644493241,1.89763553165273,1.29103558807299,0.199217231078889,0.143000591167732,0.625958488906718,0.322859276919648
"mv06a_label_closed_fusion_feasibility_v1","large__seurat_integration","SRA716608_SRS3391629","SRA850958_SRS4386111",1.27611023104635,0.627899726256705,2.44001939905829,1.71119446489427,0.952004978651525,2.07560693197628,1.5138059553139,0.319027557761586,0.156974931564176,0.610004849764573,0.427798616223567
