"ph_order","view_order","dataset_scope","unit_id","seed","panel_id","representation_id","view_id","selected_cells","pca_components","point_metric","outcome_label_state","biological_outcomes_computed","homology_dimension"
149,75,"internal124","SRA740174_SRS3548782",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
150,75,"internal124","SRA740174_SRS3548782",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
151,76,"internal124","SRA740174_SRS3548783",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
152,76,"internal124","SRA740174_SRS3548783",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
153,77,"internal124","SRA742961_SRS3565195",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
154,77,"internal124","SRA742961_SRS3565195",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
155,78,"internal124","SRA742961_SRS3565196",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
156,78,"internal124","SRA742961_SRS3565196",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
157,79,"internal124","SRA742961_SRS3565197",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
158,79,"internal124","SRA742961_SRS3565197",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
159,80,"internal124","SRA742961_SRS3565198",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
160,80,"internal124","SRA742961_SRS3565198",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
161,81,"internal124","SRA742961_SRS3565199",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
162,81,"internal124","SRA742961_SRS3565199",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
163,82,"internal124","SRA742961_SRS3565201",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
164,82,"internal124","SRA742961_SRS3565201",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
165,83,"internal124","SRA742961_SRS3565202",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
166,83,"internal124","SRA742961_SRS3565202",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
167,84,"internal124","SRA742961_SRS3565203",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
168,84,"internal124","SRA742961_SRS3565203",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
169,85,"internal124","SRA742961_SRS3565204",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
170,85,"internal124","SRA742961_SRS3565204",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
171,86,"internal124","SRA742961_SRS3565205",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
172,86,"internal124","SRA742961_SRS3565205",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
173,87,"internal124","SRA742961_SRS3565206",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
174,87,"internal124","SRA742961_SRS3565206",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
175,88,"internal124","SRA742961_SRS3565207",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
176,88,"internal124","SRA742961_SRS3565207",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
177,89,"internal124","SRA742961_SRS3565208",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
178,89,"internal124","SRA742961_SRS3565208",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
179,90,"internal124","SRA742961_SRS3565209",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
180,90,"internal124","SRA742961_SRS3565209",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
181,91,"internal124","SRA742961_SRS3565210",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
182,91,"internal124","SRA742961_SRS3565210",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
183,92,"internal124","SRA742961_SRS3565211",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
184,92,"internal124","SRA742961_SRS3565211",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
185,93,"internal124","SRA749327_SRS3693910",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
186,93,"internal124","SRA749327_SRS3693910",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
187,94,"internal124","SRA749327_SRS3693911",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
188,94,"internal124","SRA749327_SRS3693911",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
189,95,"internal124","SRA749327_SRS3693912",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
190,95,"internal124","SRA749327_SRS3693912",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
191,96,"internal124","SRA749327_SRS3693913",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
192,96,"internal124","SRA749327_SRS3693913",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
193,97,"internal124","SRA760933_SRS3693061",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
194,97,"internal124","SRA760933_SRS3693061",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
195,98,"internal124","SRA779509_SRS3805245",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
196,98,"internal124","SRA779509_SRS3805245",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
197,99,"internal124","SRA779509_SRS3805246",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
198,99,"internal124","SRA779509_SRS3805246",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
199,100,"internal124","SRA779509_SRS3805247",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
200,100,"internal124","SRA779509_SRS3805247",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
201,101,"internal124","SRA779509_SRS3805248",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
202,101,"internal124","SRA779509_SRS3805248",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
203,102,"internal124","SRA779509_SRS3805249",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
204,102,"internal124","SRA779509_SRS3805249",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
205,103,"internal124","SRA779509_SRS3805250",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
206,103,"internal124","SRA779509_SRS3805250",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
207,104,"internal124","SRA779509_SRS3805251",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
208,104,"internal124","SRA779509_SRS3805251",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
209,105,"internal124","SRA779509_SRS3805252",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
210,105,"internal124","SRA779509_SRS3805252",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
211,106,"internal124","SRA779509_SRS3805253",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
212,106,"internal124","SRA779509_SRS3805253",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
213,107,"internal124","SRA779509_SRS3805254",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
214,107,"internal124","SRA779509_SRS3805254",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
215,108,"internal124","SRA779509_SRS3805255",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
216,108,"internal124","SRA779509_SRS3805255",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
217,109,"internal124","SRA779509_SRS3805256",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
218,109,"internal124","SRA779509_SRS3805256",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
219,110,"internal124","SRA779509_SRS3805257",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
220,110,"internal124","SRA779509_SRS3805257",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
221,111,"internal124","SRA779509_SRS3805258",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
222,111,"internal124","SRA779509_SRS3805258",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
223,112,"internal124","SRA779509_SRS3805259",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
224,112,"internal124","SRA779509_SRS3805259",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
225,113,"internal124","SRA779509_SRS3805260",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
226,113,"internal124","SRA779509_SRS3805260",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
227,114,"internal124","SRA779509_SRS3805261",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
228,114,"internal124","SRA779509_SRS3805261",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
229,115,"internal124","SRA779509_SRS3805262",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
230,115,"internal124","SRA779509_SRS3805262",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
231,116,"internal124","SRA779509_SRS3805263",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
232,116,"internal124","SRA779509_SRS3805263",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
233,117,"internal124","SRA779509_SRS3805264",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
234,117,"internal124","SRA779509_SRS3805264",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
235,118,"internal124","SRA779509_SRS3805265",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
236,118,"internal124","SRA779509_SRS3805265",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
237,119,"internal124","SRA779509_SRS3805266",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
238,119,"internal124","SRA779509_SRS3805266",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
239,120,"internal124","SRA779509_SRS3805267",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
240,120,"internal124","SRA779509_SRS3805267",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
241,121,"internal124","SRA779509_SRS3805268",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
242,121,"internal124","SRA779509_SRS3805268",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
243,122,"internal124","SRA779509_SRS3805269",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
244,122,"internal124","SRA779509_SRS3805269",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
245,123,"internal124","SRA784242_SRS3822680",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
246,123,"internal124","SRA784242_SRS3822680",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
247,124,"internal124","SRA784242_SRS3822682",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
248,124,"internal124","SRA784242_SRS3822682",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H1"
249,125,"internal124","SRA784242_SRS3822683",20260805,"exact500","sct_pearson_residual_all_qc_fit_selected384","cell_topology_v1",384,30,"euclidean_shared_pca_v1","closed",FALSE,"H0"
